,date,market1,market2,lag
10962,2012-07-05,NL,US,3000
10963,2012-07-05,US,NL,-3000
10958,2012-07-05,US,GB,0
10964,2012-07-06,US,GB,-7000
10965,2012-07-06,GB,US,7000
10966,2012-07-06,NL,GB,0
10967,2012-07-06,GB,NL,0
10968,2012-07-06,NL,US,4500
10969,2012-07-06,US,NL,-4500
10975,2012-07-09,US,NL,-4000
10974,2012-07-09,NL,US,4000
10970,2012-07-09,US,GB,-3500
10972,2012-07-09,NL,GB,0
10971,2012-07-09,GB,US,3500
10973,2012-07-09,GB,NL,0
10976,2012-07-10,US,GB,-10500
10977,2012-07-10,GB,US,10500
10979,2012-07-10,GB,NL,0
10980,2012-07-10,NL,US,23000
10981,2012-07-10,US,NL,-23000
10978,2012-07-10,NL,GB,0
10982,2012-07-11,US,GB,-4000
10983,2012-07-11,GB,US,4000
10984,2012-07-11,NL,GB,3500
10985,2012-07-11,GB,NL,-3500
10986,2012-07-11,NL,US,14000
10987,2012-07-11,US,NL,-14000
10993,2012-07-12,US,NL,-3000
10992,2012-07-12,NL,US,3000
10991,2012-07-12,GB,NL,0
10990,2012-07-12,NL,GB,0
10989,2012-07-12,GB,US,250
10988,2012-07-12,US,GB,-250
10994,2012-07-13,US,GB,-11500
10995,2012-07-13,GB,US,11500
10996,2012-07-13,NL,GB,0
10997,2012-07-13,GB,NL,0
10998,2012-07-13,NL,US,12500
10999,2012-07-13,US,NL,-12500
11001,2012-07-16,GB,US,2000
11002,2012-07-16,NL,GB,375
11003,2012-07-16,GB,NL,-375
11000,2012-07-16,US,GB,-2000
11004,2012-07-16,NL,US,0
11005,2012-07-16,US,NL,0
1026,2012-07-17,US,GB,-3999
1031,2012-07-17,US,NL,-2000
1030,2012-07-17,NL,US,2000
1029,2012-07-17,GB,NL,0
1028,2012-07-17,NL,GB,0
1027,2012-07-17,GB,US,3999
11010,2012-07-18,NL,US,1250
11009,2012-07-18,GB,NL,-4500
11011,2012-07-18,US,NL,-1250
11007,2012-07-18,GB,US,10000
11006,2012-07-18,US,GB,-10000
11008,2012-07-18,NL,GB,4500
11013,2012-07-19,GB,US,6750
11012,2012-07-19,US,GB,-6750
11017,2012-07-19,US,NL,-10000
11014,2012-07-19,NL,GB,0
11015,2012-07-19,GB,NL,0
11016,2012-07-19,NL,US,10000
11019,2012-07-20,GB,US,250
11020,2012-07-20,NL,GB,0
11021,2012-07-20,GB,NL,0
11022,2012-07-20,NL,US,9000
11023,2012-07-20,US,NL,-9000
11018,2012-07-20,US,GB,-250
11024,2012-07-23,US,GB,-3875
11025,2012-07-23,GB,US,3875
11026,2012-07-23,NL,GB,6000
11027,2012-07-23,GB,NL,-6000
11029,2012-07-23,US,NL,-3000
11028,2012-07-23,NL,US,3000
11032,2012-07-24,NL,GB,250
11033,2012-07-24,GB,NL,-250
11034,2012-07-24,NL,US,6500
11035,2012-07-24,US,NL,-6500
11030,2012-07-24,US,GB,-2500
11031,2012-07-24,GB,US,2500
11036,2012-07-25,US,GB,-2000
11037,2012-07-25,GB,US,2000
11038,2012-07-25,NL,GB,0
11039,2012-07-25,GB,NL,0
11040,2012-07-25,NL,US,6000
11041,2012-07-25,US,NL,-6000
11046,2012-07-26,NL,US,1375
11043,2012-07-26,GB,US,500
11047,2012-07-26,US,NL,-1375
11044,2012-07-26,NL,GB,2500
11042,2012-07-26,US,GB,-500
11045,2012-07-26,GB,NL,-2500
11053,2012-07-27,US,NL,-3250
11048,2012-07-27,US,GB,-2625
11049,2012-07-27,GB,US,2625
11050,2012-07-27,NL,GB,0
11051,2012-07-27,GB,NL,0
11052,2012-07-27,NL,US,3250
11055,2012-07-30,GB,US,500
11056,2012-07-30,NL,GB,4000
11058,2012-07-30,NL,US,13000
11057,2012-07-30,GB,NL,-4000
11059,2012-07-30,US,NL,-13000
11054,2012-07-30,US,GB,-500
1035,2012-07-31,GB,NL,0
1036,2012-07-31,NL,US,2000
1037,2012-07-31,US,NL,-2000
1033,2012-07-31,GB,US,1999
1032,2012-07-31,US,GB,-1999
1034,2012-07-31,NL,GB,0
11065,2012-08-01,US,NL,-500
11064,2012-08-01,NL,US,500
11060,2012-08-01,US,GB,-500
11061,2012-08-01,GB,US,500
11062,2012-08-01,NL,GB,0
11063,2012-08-01,GB,NL,0
11068,2012-08-02,NL,GB,0
11069,2012-08-02,GB,NL,0
11067,2012-08-02,GB,US,-2000
11070,2012-08-02,NL,US,3750
11071,2012-08-02,US,NL,-3750
11066,2012-08-02,US,GB,2000
11073,2012-08-03,GB,US,1000
11072,2012-08-03,US,GB,-1000
11077,2012-08-03,US,NL,-125
11075,2012-08-03,GB,NL,-2000
11074,2012-08-03,NL,GB,2000
11076,2012-08-03,NL,US,125
11078,2012-08-06,US,GB,-5937
11079,2012-08-06,GB,US,5937
11080,2012-08-06,NL,GB,2375
11081,2012-08-06,GB,NL,-2375
11082,2012-08-06,NL,US,0
11083,2012-08-06,US,NL,0
11089,2012-08-07,US,NL,-1125
11088,2012-08-07,NL,US,1125
11087,2012-08-07,GB,NL,0
11084,2012-08-07,US,GB,-250
11086,2012-08-07,NL,GB,0
11085,2012-08-07,GB,US,250
11090,2012-08-08,US,GB,1000
11092,2012-08-08,NL,GB,98
11093,2012-08-08,GB,NL,-98
11094,2012-08-08,NL,US,3000
11095,2012-08-08,US,NL,-3000
11091,2012-08-08,GB,US,-1000
11101,2012-08-09,US,NL,-500
11097,2012-08-09,GB,US,0
11098,2012-08-09,NL,GB,2250
11099,2012-08-09,GB,NL,-2250
11100,2012-08-09,NL,US,500
11096,2012-08-09,US,GB,0
11107,2012-08-10,US,NL,-750
11106,2012-08-10,NL,US,750
11105,2012-08-10,GB,NL,0
11104,2012-08-10,NL,GB,0
11103,2012-08-10,GB,US,250
11102,2012-08-10,US,GB,-250
11113,2012-08-13,US,NL,-625
11109,2012-08-13,GB,US,2000
11110,2012-08-13,NL,GB,500
11108,2012-08-13,US,GB,-2000
11112,2012-08-13,NL,US,625
11111,2012-08-13,GB,NL,-500
1038,2012-08-14,US,GB,0
1043,2012-08-14,US,NL,-8000
1040,2012-08-14,NL,GB,0
1041,2012-08-14,GB,NL,0
1042,2012-08-14,NL,US,8000
1039,2012-08-14,GB,US,0
11116,2012-08-15,NL,GB,0
11115,2012-08-15,GB,US,2000
11114,2012-08-15,US,GB,-2000
11117,2012-08-15,GB,NL,0
11118,2012-08-15,NL,US,9750
11119,2012-08-15,US,NL,-9750
11120,2012-08-16,US,GB,-15000
11121,2012-08-16,GB,US,15000
11122,2012-08-16,NL,GB,-1000
11123,2012-08-16,GB,NL,1000
11124,2012-08-16,NL,US,39000
11125,2012-08-16,US,NL,-39000
11127,2012-08-17,GB,US,5500
11128,2012-08-17,NL,GB,-63
11129,2012-08-17,GB,NL,63
11130,2012-08-17,NL,US,-500
11131,2012-08-17,US,NL,500
11126,2012-08-17,US,GB,-5500
11135,2012-08-20,GB,NL,2000
11132,2012-08-20,US,GB,-500
11134,2012-08-20,NL,GB,-2000
11137,2012-08-20,US,NL,-1250
11136,2012-08-20,NL,US,1250
11133,2012-08-20,GB,US,500
11142,2012-08-21,NL,US,2000
11138,2012-08-21,US,GB,-4000
11139,2012-08-21,GB,US,4000
11140,2012-08-21,NL,GB,0
11143,2012-08-21,US,NL,-2000
11141,2012-08-21,GB,NL,0
11144,2012-08-22,US,GB,2344
11146,2012-08-22,NL,GB,-6125
11147,2012-08-22,GB,NL,6125
11148,2012-08-22,NL,US,-9500
11149,2012-08-22,US,NL,9500
11145,2012-08-22,GB,US,-2344
11155,2012-08-23,US,NL,-1000
11152,2012-08-23,NL,GB,12250
11153,2012-08-23,GB,NL,-12250
11154,2012-08-23,NL,US,1000
11150,2012-08-23,US,GB,0
11151,2012-08-23,GB,US,0
11158,2012-08-24,NL,GB,-875
11161,2012-08-24,US,NL,-2000
11160,2012-08-24,NL,US,2000
11157,2012-08-24,GB,US,4000
11159,2012-08-24,GB,NL,875
11156,2012-08-24,US,GB,-4000
1049,2012-08-28,US,NL,-4000
1047,2012-08-28,GB,NL,2000
1046,2012-08-28,NL,GB,-2000
1045,2012-08-28,GB,US,8000
1044,2012-08-28,US,GB,-8000
1048,2012-08-28,NL,US,4000
11162,2012-08-29,US,GB,-250
11163,2012-08-29,GB,US,250
11164,2012-08-29,NL,GB,-2500
11165,2012-08-29,GB,NL,2500
11166,2012-08-29,NL,US,8000
11167,2012-08-29,US,NL,-8000
11170,2012-08-30,NL,GB,8500
11169,2012-08-30,GB,US,1000
11173,2012-08-30,US,NL,-1000
11172,2012-08-30,NL,US,1000
11171,2012-08-30,GB,NL,-8500
11168,2012-08-30,US,GB,-1000
11179,2012-08-31,US,NL,-3500
11178,2012-08-31,NL,US,3500
11177,2012-08-31,GB,NL,0
11176,2012-08-31,NL,GB,0
11175,2012-08-31,GB,US,5000
11174,2012-08-31,US,GB,-5000
11184,2012-09-04,NL,US,750
11183,2012-09-04,GB,NL,0
11181,2012-09-04,GB,US,250
11180,2012-09-04,US,GB,-250
11185,2012-09-04,US,NL,-750
11182,2012-09-04,NL,GB,0
11187,2012-09-05,GB,US,0
11188,2012-09-05,NL,GB,0
11189,2012-09-05,GB,NL,0
11190,2012-09-05,NL,US,-1000
11191,2012-09-05,US,NL,1000
11186,2012-09-05,US,GB,0
11192,2012-09-06,US,GB,-500
11193,2012-09-06,GB,US,500
11194,2012-09-06,NL,GB,500
11195,2012-09-06,GB,NL,-500
11197,2012-09-06,US,NL,-470
11196,2012-09-06,NL,US,470
11198,2012-09-07,US,GB,-1000
11199,2012-09-07,GB,US,1000
11200,2012-09-07,NL,GB,2500
11201,2012-09-07,GB,NL,-2500
11202,2012-09-07,NL,US,1000
11203,2012-09-07,US,NL,-1000
11205,2012-09-10,GB,US,3000
11207,2012-09-10,GB,NL,500
11208,2012-09-10,NL,US,0
11209,2012-09-10,US,NL,0
11206,2012-09-10,NL,GB,-500
11204,2012-09-10,US,GB,-3000
1050,2012-09-11,US,GB,-13999
1051,2012-09-11,GB,US,13999
1052,2012-09-11,NL,GB,0
1053,2012-09-11,GB,NL,0
1054,2012-09-11,NL,US,16000
1055,2012-09-11,US,NL,-16000
11210,2012-09-12,US,GB,-18000
11212,2012-09-12,NL,GB,0
11213,2012-09-12,GB,NL,0
11214,2012-09-12,NL,US,13458
11215,2012-09-12,US,NL,-13458
11211,2012-09-12,GB,US,18000
11217,2012-09-13,GB,US,20500
11221,2012-09-13,US,NL,-15500
11220,2012-09-13,NL,US,15500
11219,2012-09-13,GB,NL,0
11218,2012-09-13,NL,GB,0
11216,2012-09-13,US,GB,-20500
11227,2012-09-14,US,NL,-1750
11226,2012-09-14,NL,US,1750
11225,2012-09-14,GB,NL,-1500
11224,2012-09-14,NL,GB,1500
11222,2012-09-14,US,GB,-1000
11223,2012-09-14,GB,US,1000
11231,2012-09-17,GB,NL,0
11232,2012-09-17,NL,US,8000
11233,2012-09-17,US,NL,-8000
11230,2012-09-17,NL,GB,0
11228,2012-09-17,US,GB,-1000
11229,2012-09-17,GB,US,1000
11234,2012-09-18,US,GB,-125
11235,2012-09-18,GB,US,125
11236,2012-09-18,NL,GB,0
11237,2012-09-18,GB,NL,0
11238,2012-09-18,NL,US,9500
11239,2012-09-18,US,NL,-9500
11243,2012-09-19,GB,NL,0
11242,2012-09-19,NL,GB,0
11245,2012-09-19,US,NL,-2000
11244,2012-09-19,NL,US,2000
11240,2012-09-19,US,GB,-1500
11241,2012-09-19,GB,US,1500
11251,2012-09-20,US,NL,-1000
11250,2012-09-20,NL,US,1000
11249,2012-09-20,GB,NL,0
11248,2012-09-20,NL,GB,0
11247,2012-09-20,GB,US,8500
11246,2012-09-20,US,GB,-8500
11255,2012-09-21,GB,NL,-2000
11254,2012-09-21,NL,GB,2000
11257,2012-09-21,US,NL,-12000
11256,2012-09-21,NL,US,12000
11252,2012-09-21,US,GB,-4000
11253,2012-09-21,GB,US,4000
11263,2012-09-24,US,NL,-17000
11262,2012-09-24,NL,US,17000
11261,2012-09-24,GB,NL,-750
11260,2012-09-24,NL,GB,750
11259,2012-09-24,GB,US,-500
11258,2012-09-24,US,GB,500
1058,2012-09-25,NL,GB,0
1057,2012-09-25,GB,US,8000
1056,2012-09-25,US,GB,-8000
1059,2012-09-25,GB,NL,0
1060,2012-09-25,NL,US,6000
1061,2012-09-25,US,NL,-6000
11269,2012-09-26,US,NL,0
11268,2012-09-26,NL,US,0
11267,2012-09-26,GB,NL,0
11266,2012-09-26,NL,GB,0
11265,2012-09-26,GB,US,125
11264,2012-09-26,US,GB,-125
11274,2012-09-27,NL,US,500
11270,2012-09-27,US,GB,-500
11271,2012-09-27,GB,US,500
11272,2012-09-27,NL,GB,0
11273,2012-09-27,GB,NL,0
11275,2012-09-27,US,NL,-500
11278,2012-09-28,NL,GB,-500
11279,2012-09-28,GB,NL,500
11280,2012-09-28,NL,US,250
11281,2012-09-28,US,NL,-250
11277,2012-09-28,GB,US,250
11276,2012-09-28,US,GB,-250
11285,2012-10-01,GB,NL,0
11282,2012-10-01,US,GB,-3344
11283,2012-10-01,GB,US,3344
11284,2012-10-01,NL,GB,0
11287,2012-10-01,US,NL,-1500
11286,2012-10-01,NL,US,1500
11291,2012-10-02,GB,NL,0
11290,2012-10-02,NL,GB,0
11289,2012-10-02,GB,US,10000
11288,2012-10-02,US,GB,-10000
11292,2012-10-02,NL,US,10000
11293,2012-10-02,US,NL,-10000
11294,2012-10-03,US,GB,-8500
11295,2012-10-03,GB,US,8500
11296,2012-10-03,NL,GB,375
11297,2012-10-03,GB,NL,-375
11298,2012-10-03,NL,US,11500
11299,2012-10-03,US,NL,-11500
11304,2012-10-04,NL,US,9437
11303,2012-10-04,GB,NL,0
11301,2012-10-04,GB,US,302
11305,2012-10-04,US,NL,-9437
11302,2012-10-04,NL,GB,0
11300,2012-10-04,US,GB,-302
11306,2012-10-05,US,GB,1000
11307,2012-10-05,GB,US,-1000
11308,2012-10-05,NL,GB,0
11309,2012-10-05,GB,NL,0
11310,2012-10-05,NL,US,5000
11311,2012-10-05,US,NL,-5000
11317,2012-10-08,US,NL,-500
11316,2012-10-08,NL,US,500
11315,2012-10-08,GB,NL,500
11312,2012-10-08,US,GB,-750
11313,2012-10-08,GB,US,750
11314,2012-10-08,NL,GB,-500
