,date,market1,market2,lag
2692,2010-03-23,NL,US,0
2695,2010-03-24,GB,US,-1000
2696,2010-03-24,NL,GB,-3000
2697,2010-03-24,GB,NL,3000
2698,2010-03-24,NL,US,0
2694,2010-03-24,US,GB,1000
2699,2010-03-24,US,NL,0
2700,2010-03-25,US,GB,3500
2702,2010-03-25,NL,GB,17000
2703,2010-03-25,GB,NL,-17000
2701,2010-03-25,GB,US,-3500
2705,2010-03-25,US,NL,500
2704,2010-03-25,NL,US,-500
5,2010-03-26,US,NL,3500
4,2010-03-26,NL,US,-3500
0,2010-03-26,US,GB,0
2,2010-03-26,NL,GB,11000
1,2010-03-26,GB,US,0
3,2010-03-26,GB,NL,-11000
6,2010-03-29,US,GB,37000
7,2010-03-29,GB,US,-37000
8,2010-03-29,NL,GB,-2000
9,2010-03-29,GB,NL,2000
10,2010-03-29,NL,US,-500
11,2010-03-29,US,NL,500
17,2010-03-30,US,NL,2000
16,2010-03-30,NL,US,-2000
15,2010-03-30,GB,NL,1875
14,2010-03-30,NL,GB,-1875
13,2010-03-30,GB,US,-12937
12,2010-03-30,US,GB,12937
18,2010-03-31,US,GB,-15000
19,2010-03-31,GB,US,15000
20,2010-03-31,NL,GB,44250
21,2010-03-31,GB,NL,-44250
22,2010-03-31,NL,US,0
23,2010-03-31,US,NL,0
29,2010-04-01,US,NL,0
28,2010-04-01,NL,US,0
24,2010-04-01,US,GB,0
26,2010-04-01,NL,GB,-26438
25,2010-04-01,GB,US,0
27,2010-04-01,GB,NL,26438
30,2010-04-06,US,GB,14500
31,2010-04-06,GB,US,-14500
32,2010-04-06,NL,GB,18000
33,2010-04-06,GB,NL,-18000
34,2010-04-06,NL,US,0
35,2010-04-06,US,NL,0
41,2010-04-07,US,NL,-1000
40,2010-04-07,NL,US,1000
36,2010-04-07,US,GB,-38000
38,2010-04-07,NL,GB,-1000
37,2010-04-07,GB,US,38000
39,2010-04-07,GB,NL,1000
47,2010-04-08,US,NL,0
46,2010-04-08,NL,US,0
45,2010-04-08,GB,NL,17000
44,2010-04-08,NL,GB,-17000
43,2010-04-08,GB,US,20000
42,2010-04-08,US,GB,-20000
48,2010-04-09,US,GB,0
49,2010-04-09,GB,US,0
50,2010-04-09,NL,GB,-15000
51,2010-04-09,GB,NL,15000
52,2010-04-09,NL,US,0
53,2010-04-09,US,NL,0
59,2010-04-12,US,NL,-125
58,2010-04-12,NL,US,125
57,2010-04-12,GB,NL,8750
56,2010-04-12,NL,GB,-8750
55,2010-04-12,GB,US,750
54,2010-04-12,US,GB,-750
60,2010-04-13,US,GB,4500
61,2010-04-13,GB,US,-4500
62,2010-04-13,NL,GB,3000
63,2010-04-13,GB,NL,-3000
64,2010-04-13,NL,US,250
65,2010-04-13,US,NL,-250
71,2010-04-14,US,NL,11500
70,2010-04-14,NL,US,-11500
66,2010-04-14,US,GB,-9000
68,2010-04-14,NL,GB,13500
67,2010-04-14,GB,US,9000
69,2010-04-14,GB,NL,-13500
72,2010-04-15,US,GB,7000
73,2010-04-15,GB,US,-7000
74,2010-04-15,NL,GB,12250
75,2010-04-15,GB,NL,-12250
76,2010-04-15,NL,US,5500
77,2010-04-15,US,NL,-5500
83,2010-04-16,US,NL,0
82,2010-04-16,NL,US,0
78,2010-04-16,US,GB,-26125
80,2010-04-16,NL,GB,-1000
79,2010-04-16,GB,US,26125
81,2010-04-16,GB,NL,1000
89,2010-04-19,US,NL,0
88,2010-04-19,NL,US,0
84,2010-04-19,US,GB,0
86,2010-04-19,NL,GB,-15000
85,2010-04-19,GB,US,0
87,2010-04-19,GB,NL,15000
90,2010-04-20,US,GB,-3000
91,2010-04-20,GB,US,3000
92,2010-04-20,NL,GB,-7000
93,2010-04-20,GB,NL,7000
94,2010-04-20,NL,US,0
95,2010-04-20,US,NL,0
101,2010-04-21,US,NL,-1000
100,2010-04-21,NL,US,1000
99,2010-04-21,GB,NL,3500
98,2010-04-21,NL,GB,-3500
97,2010-04-21,GB,US,0
96,2010-04-21,US,GB,0
102,2010-04-22,US,GB,0
103,2010-04-22,GB,US,0
104,2010-04-22,NL,GB,0
105,2010-04-22,GB,NL,0
106,2010-04-22,NL,US,-187
107,2010-04-22,US,NL,187
113,2010-04-23,US,NL,0
112,2010-04-23,NL,US,0
108,2010-04-23,US,GB,-44000
110,2010-04-23,NL,GB,8000
109,2010-04-23,GB,US,44000
111,2010-04-23,GB,NL,-8000
114,2010-04-26,US,GB,-10000
115,2010-04-26,GB,US,10000
116,2010-04-26,NL,GB,-8000
117,2010-04-26,GB,NL,8000
118,2010-04-26,NL,US,-500
119,2010-04-26,US,NL,500
125,2010-04-27,US,NL,-9000
124,2010-04-27,NL,US,9000
120,2010-04-27,US,GB,-10000
122,2010-04-27,NL,GB,-1000
121,2010-04-27,GB,US,10000
123,2010-04-27,GB,NL,1000
131,2010-04-28,US,NL,500
130,2010-04-28,NL,US,-500
126,2010-04-28,US,GB,-12000
128,2010-04-28,NL,GB,-33500
129,2010-04-28,GB,NL,33500
127,2010-04-28,GB,US,12000
132,2010-04-29,US,GB,61972
133,2010-04-29,GB,US,-61972
134,2010-04-29,NL,GB,-8750
135,2010-04-29,GB,NL,8750
136,2010-04-29,NL,US,500
137,2010-04-29,US,NL,-500
139,2010-04-30,GB,US,0
140,2010-04-30,NL,GB,8014
141,2010-04-30,GB,NL,-8014
142,2010-04-30,NL,US,0
143,2010-04-30,US,NL,0
138,2010-04-30,US,GB,0
148,2010-05-04,NL,US,-1000
149,2010-05-04,US,NL,1000
147,2010-05-04,GB,NL,-6750
145,2010-05-04,GB,US,-20000
144,2010-05-04,US,GB,20000
146,2010-05-04,NL,GB,6750
150,2010-05-05,US,GB,0
151,2010-05-05,GB,US,0
152,2010-05-05,NL,GB,0
153,2010-05-05,GB,NL,0
154,2010-05-05,NL,US,125
155,2010-05-05,US,NL,-125
161,2010-05-06,US,NL,0
160,2010-05-06,NL,US,0
156,2010-05-06,US,GB,0
158,2010-05-06,NL,GB,-13000
157,2010-05-06,GB,US,0
159,2010-05-06,GB,NL,13000
167,2010-05-07,US,NL,500
165,2010-05-07,GB,NL,-16000
166,2010-05-07,NL,US,-500
163,2010-05-07,GB,US,0
164,2010-05-07,NL,GB,16000
162,2010-05-07,US,GB,0
173,2010-05-10,US,NL,750
172,2010-05-10,NL,US,-750
168,2010-05-10,US,GB,0
170,2010-05-10,NL,GB,0
169,2010-05-10,GB,US,0
171,2010-05-10,GB,NL,0
174,2010-05-11,US,GB,500
175,2010-05-11,GB,US,-500
176,2010-05-11,NL,GB,3000
177,2010-05-11,GB,NL,-3000
178,2010-05-11,NL,US,-1500
179,2010-05-11,US,NL,1500
185,2010-05-12,US,NL,0
184,2010-05-12,NL,US,0
180,2010-05-12,US,GB,500
182,2010-05-12,NL,GB,6000
181,2010-05-12,GB,US,-500
183,2010-05-12,GB,NL,-6000
191,2010-05-13,US,NL,0
190,2010-05-13,NL,US,0
189,2010-05-13,GB,NL,-18000
188,2010-05-13,NL,GB,18000
187,2010-05-13,GB,US,0
186,2010-05-13,US,GB,0
192,2010-05-14,US,GB,0
193,2010-05-14,GB,US,0
194,2010-05-14,NL,GB,21250
195,2010-05-14,GB,NL,-21250
196,2010-05-14,NL,US,0
197,2010-05-14,US,NL,0
203,2010-05-17,US,NL,0
202,2010-05-17,NL,US,0
198,2010-05-17,US,GB,0
200,2010-05-17,NL,GB,-4000
199,2010-05-17,GB,US,0
201,2010-05-17,GB,NL,4000
209,2010-05-18,US,NL,0
207,2010-05-18,GB,NL,-7000
208,2010-05-18,NL,US,0
205,2010-05-18,GB,US,12500
204,2010-05-18,US,GB,-12500
206,2010-05-18,NL,GB,7000
210,2010-05-19,US,GB,0
211,2010-05-19,GB,US,0
212,2010-05-19,NL,GB,1000
213,2010-05-19,GB,NL,-1000
214,2010-05-19,NL,US,0
215,2010-05-19,US,NL,0
221,2010-05-20,US,NL,0
220,2010-05-20,NL,US,0
219,2010-05-20,GB,NL,-5500
218,2010-05-20,NL,GB,5500
217,2010-05-20,GB,US,0
216,2010-05-20,US,GB,0
222,2010-05-21,US,GB,0
223,2010-05-21,GB,US,0
224,2010-05-21,NL,GB,1000
225,2010-05-21,GB,NL,-1000
226,2010-05-21,NL,US,0
227,2010-05-21,US,NL,0
233,2010-05-24,US,NL,0
232,2010-05-24,NL,US,0
228,2010-05-24,US,GB,0
230,2010-05-24,NL,GB,-500
229,2010-05-24,GB,US,0
231,2010-05-24,GB,NL,500
234,2010-05-25,US,GB,0
235,2010-05-25,GB,US,0
236,2010-05-25,NL,GB,3563
237,2010-05-25,GB,NL,-3563
238,2010-05-25,NL,US,0
239,2010-05-25,US,NL,0
245,2010-05-26,US,NL,0
244,2010-05-26,NL,US,0
240,2010-05-26,US,GB,23500
242,2010-05-26,NL,GB,17000
241,2010-05-26,GB,US,-23500
243,2010-05-26,GB,NL,-17000
251,2010-05-27,US,NL,0
250,2010-05-27,NL,US,0
248,2010-05-27,NL,GB,-9000
247,2010-05-27,GB,US,-3000
246,2010-05-27,US,GB,3000
249,2010-05-27,GB,NL,9000
252,2010-05-28,US,GB,0
253,2010-05-28,GB,US,0
254,2010-05-28,NL,GB,-5000
255,2010-05-28,GB,NL,5000
256,2010-05-28,NL,US,0
257,2010-05-28,US,NL,0
263,2010-06-01,US,NL,3500
262,2010-06-01,NL,US,-3500
261,2010-06-01,GB,NL,15000
260,2010-06-01,NL,GB,-15000
259,2010-06-01,GB,US,125
258,2010-06-01,US,GB,-125
264,2010-06-02,US,GB,125
265,2010-06-02,GB,US,-125
266,2010-06-02,NL,GB,2500
267,2010-06-02,GB,NL,-2500
268,2010-06-02,NL,US,0
269,2010-06-02,US,NL,0
275,2010-06-03,US,NL,313
274,2010-06-03,NL,US,-313
270,2010-06-03,US,GB,0
272,2010-06-03,NL,GB,15000
271,2010-06-03,GB,US,0
273,2010-06-03,GB,NL,-15000
276,2010-06-07,US,GB,0
277,2010-06-07,GB,US,0
278,2010-06-07,NL,GB,7000
279,2010-06-07,GB,NL,-7000
280,2010-06-07,NL,US,-2750
281,2010-06-07,US,NL,2750
287,2010-06-08,US,NL,0
286,2010-06-08,NL,US,0
282,2010-06-08,US,GB,0
284,2010-06-08,NL,GB,8500
283,2010-06-08,GB,US,0
285,2010-06-08,GB,NL,-8500
293,2010-06-09,US,NL,0
292,2010-06-09,NL,US,0
289,2010-06-09,GB,US,-3000
290,2010-06-09,NL,GB,0
288,2010-06-09,US,GB,3000
291,2010-06-09,GB,NL,0
294,2010-06-10,US,GB,0
295,2010-06-10,GB,US,0
296,2010-06-10,NL,GB,7500
297,2010-06-10,GB,NL,-7500
298,2010-06-10,NL,US,0
299,2010-06-10,US,NL,0
305,2010-06-11,US,NL,0
304,2010-06-11,NL,US,0
300,2010-06-11,US,GB,0
302,2010-06-11,NL,GB,-9000
301,2010-06-11,GB,US,0
303,2010-06-11,GB,NL,9000
311,2010-06-14,US,NL,-32
309,2010-06-14,GB,NL,-2625
310,2010-06-14,NL,US,32
307,2010-06-14,GB,US,-500
306,2010-06-14,US,GB,500
308,2010-06-14,NL,GB,2625
312,2010-06-15,US,GB,12000
313,2010-06-15,GB,US,-12000
314,2010-06-15,NL,GB,-4750
315,2010-06-15,GB,NL,4750
316,2010-06-15,NL,US,0
317,2010-06-15,US,NL,0
323,2010-06-16,US,NL,0
322,2010-06-16,NL,US,0
319,2010-06-16,GB,US,250
320,2010-06-16,NL,GB,-5500
318,2010-06-16,US,GB,-250
321,2010-06-16,GB,NL,5500
324,2010-06-17,US,GB,1000
325,2010-06-17,GB,US,-1000
326,2010-06-17,NL,GB,-500
327,2010-06-17,GB,NL,500
328,2010-06-17,NL,US,0
329,2010-06-17,US,NL,0
331,2010-06-18,GB,US,0
335,2010-06-18,US,NL,0
334,2010-06-18,NL,US,0
330,2010-06-18,US,GB,0
332,2010-06-18,NL,GB,500
333,2010-06-18,GB,NL,-500
336,2010-06-21,US,GB,0
337,2010-06-21,GB,US,0
338,2010-06-21,NL,GB,9500
339,2010-06-21,GB,NL,-9500
340,2010-06-21,NL,US,0
341,2010-06-21,US,NL,0
347,2010-06-22,US,NL,19000
346,2010-06-22,NL,US,-19000
345,2010-06-22,GB,NL,-3000
344,2010-06-22,NL,GB,3000
343,2010-06-22,GB,US,-17000
342,2010-06-22,US,GB,17000
348,2010-06-23,US,GB,0
349,2010-06-23,GB,US,0
350,2010-06-23,NL,GB,10500
351,2010-06-23,GB,NL,-10500
352,2010-06-23,NL,US,8000
353,2010-06-23,US,NL,-8000
359,2010-06-24,US,NL,47000
358,2010-06-24,NL,US,-47000
354,2010-06-24,US,GB,0
356,2010-06-24,NL,GB,-1500
355,2010-06-24,GB,US,0
357,2010-06-24,GB,NL,1500
360,2010-06-25,US,GB,0
361,2010-06-25,GB,US,0
362,2010-06-25,NL,GB,5000
363,2010-06-25,GB,NL,-5000
364,2010-06-25,NL,US,0
365,2010-06-25,US,NL,0
371,2010-06-28,US,NL,5000
370,2010-06-28,NL,US,-5000
366,2010-06-28,US,GB,0
368,2010-06-28,NL,GB,-2000
367,2010-06-28,GB,US,0
369,2010-06-28,GB,NL,2000
377,2010-06-29,US,NL,-11000
376,2010-06-29,NL,US,11000
372,2010-06-29,US,GB,1000
374,2010-06-29,NL,GB,12000
375,2010-06-29,GB,NL,-12000
373,2010-06-29,GB,US,-1000
378,2010-06-30,US,GB,0
379,2010-06-30,GB,US,0
380,2010-06-30,NL,GB,4000
381,2010-06-30,GB,NL,-4000
382,2010-06-30,NL,US,14000
383,2010-06-30,US,NL,-14000
385,2010-07-01,GB,US,0
386,2010-07-01,NL,GB,250
387,2010-07-01,GB,NL,-250
388,2010-07-01,NL,US,-23000
389,2010-07-01,US,NL,23000
384,2010-07-01,US,GB,0
394,2010-07-02,NL,US,-8000
395,2010-07-02,US,NL,8000
393,2010-07-02,GB,NL,500
391,2010-07-02,GB,US,0
390,2010-07-02,US,GB,0
392,2010-07-02,NL,GB,-500
396,2010-07-06,US,GB,29750
397,2010-07-06,GB,US,-29750
398,2010-07-06,NL,GB,250
399,2010-07-06,GB,NL,-250
400,2010-07-06,NL,US,16000
401,2010-07-06,US,NL,-16000
407,2010-07-07,US,NL,0
406,2010-07-07,NL,US,0
402,2010-07-07,US,GB,0
404,2010-07-07,NL,GB,22750
403,2010-07-07,GB,US,0
405,2010-07-07,GB,NL,-22750
413,2010-07-08,US,NL,-70500
411,2010-07-08,GB,NL,-10500
412,2010-07-08,NL,US,70500
410,2010-07-08,NL,GB,10500
409,2010-07-08,GB,US,0
408,2010-07-08,US,GB,0
419,2010-07-09,US,NL,-8759
418,2010-07-09,NL,US,8759
414,2010-07-09,US,GB,500
416,2010-07-09,NL,GB,31750
417,2010-07-09,GB,NL,-31750
415,2010-07-09,GB,US,-500
420,2010-07-12,US,GB,0
421,2010-07-12,GB,US,0
422,2010-07-12,NL,GB,17000
423,2010-07-12,GB,NL,-17000
424,2010-07-12,NL,US,7000
425,2010-07-12,US,NL,-7000
427,2010-07-13,GB,US,-1000
428,2010-07-13,NL,GB,-14000
429,2010-07-13,GB,NL,14000
430,2010-07-13,NL,US,-2000
431,2010-07-13,US,NL,2000
426,2010-07-13,US,GB,1000
436,2010-07-14,NL,US,-16000
437,2010-07-14,US,NL,16000
435,2010-07-14,GB,NL,-15000
433,2010-07-14,GB,US,0
434,2010-07-14,NL,GB,15000
432,2010-07-14,US,GB,0
439,2010-07-15,GB,US,0
440,2010-07-15,NL,GB,500
441,2010-07-15,GB,NL,-500
442,2010-07-15,NL,US,-2000
443,2010-07-15,US,NL,2000
438,2010-07-15,US,GB,0
445,2010-07-16,GB,US,0
446,2010-07-16,NL,GB,10000
447,2010-07-16,GB,NL,-10000
448,2010-07-16,NL,US,-2000
449,2010-07-16,US,NL,2000
444,2010-07-16,US,GB,0
454,2010-07-19,NL,US,-53500
455,2010-07-19,US,NL,53500
453,2010-07-19,GB,NL,-9000
451,2010-07-19,GB,US,-2500
450,2010-07-19,US,GB,2500
452,2010-07-19,NL,GB,9000
456,2010-07-20,US,GB,-6000
457,2010-07-20,GB,US,6000
458,2010-07-20,NL,GB,10500
459,2010-07-20,GB,NL,-10500
460,2010-07-20,NL,US,52750
461,2010-07-20,US,NL,-52750
467,2010-07-21,US,NL,-1000
466,2010-07-21,NL,US,1000
465,2010-07-21,GB,NL,-19500
464,2010-07-21,NL,GB,19500
463,2010-07-21,GB,US,-14500
462,2010-07-21,US,GB,14500
468,2010-07-22,US,GB,0
469,2010-07-22,GB,US,0
470,2010-07-22,NL,GB,2500
471,2010-07-22,GB,NL,-2500
472,2010-07-22,NL,US,-3000
473,2010-07-22,US,NL,3000
479,2010-07-23,US,NL,0
478,2010-07-23,NL,US,0
474,2010-07-23,US,GB,-10500
476,2010-07-23,NL,GB,22500
475,2010-07-23,GB,US,10500
477,2010-07-23,GB,NL,-22500
480,2010-07-26,US,GB,0
481,2010-07-26,GB,US,0
482,2010-07-26,NL,GB,11500
483,2010-07-26,GB,NL,-11500
484,2010-07-26,NL,US,-1500
485,2010-07-26,US,NL,1500
491,2010-07-27,US,NL,-9000
490,2010-07-27,NL,US,9000
486,2010-07-27,US,GB,0
488,2010-07-27,NL,GB,64500
487,2010-07-27,GB,US,0
489,2010-07-27,GB,NL,-64500
497,2010-07-28,US,NL,-11000
496,2010-07-28,NL,US,11000
495,2010-07-28,GB,NL,-8000
493,2010-07-28,GB,US,-43000
494,2010-07-28,NL,GB,8000
492,2010-07-28,US,GB,43000
503,2010-07-29,US,NL,-15125
502,2010-07-29,NL,US,15125
498,2010-07-29,US,GB,0
500,2010-07-29,NL,GB,4000
501,2010-07-29,GB,NL,-4000
499,2010-07-29,GB,US,0
504,2010-07-30,US,GB,22000
505,2010-07-30,GB,US,-22000
506,2010-07-30,NL,GB,4500
507,2010-07-30,GB,NL,-4500
508,2010-07-30,NL,US,-20750
509,2010-07-30,US,NL,20750
511,2010-08-02,GB,US,2000
512,2010-08-02,NL,GB,2000
513,2010-08-02,GB,NL,-2000
514,2010-08-02,NL,US,750
515,2010-08-02,US,NL,-750
510,2010-08-02,US,GB,-2000
520,2010-08-03,NL,US,-6000
521,2010-08-03,US,NL,6000
518,2010-08-03,NL,GB,1500
517,2010-08-03,GB,US,0
519,2010-08-03,GB,NL,-1500
516,2010-08-03,US,GB,0
522,2010-08-04,US,GB,0
523,2010-08-04,GB,US,0
524,2010-08-04,NL,GB,6000
525,2010-08-04,GB,NL,-6000
526,2010-08-04,NL,US,8000
527,2010-08-04,US,NL,-8000
528,2010-08-05,US,GB,0
529,2010-08-05,GB,US,0
530,2010-08-05,NL,GB,17000
531,2010-08-05,GB,NL,-17000
532,2010-08-05,NL,US,3500
533,2010-08-05,US,NL,-3500
539,2010-08-06,US,NL,3000
538,2010-08-06,NL,US,-3000
537,2010-08-06,GB,NL,2000
535,2010-08-06,GB,US,0
534,2010-08-06,US,GB,0
536,2010-08-06,NL,GB,-2000
544,2010-08-09,NL,US,16000
543,2010-08-09,GB,NL,-17000
545,2010-08-09,US,NL,-16000
541,2010-08-09,GB,US,-18000
540,2010-08-09,US,GB,18000
542,2010-08-09,NL,GB,17000
546,2010-08-10,US,GB,5500
547,2010-08-10,GB,US,-5500
548,2010-08-10,NL,GB,-20000
549,2010-08-10,GB,NL,20000
550,2010-08-10,NL,US,15500
551,2010-08-10,US,NL,-15500
556,2010-08-11,NL,US,14750
555,2010-08-11,GB,NL,3000
557,2010-08-11,US,NL,-14750
553,2010-08-11,GB,US,-500
552,2010-08-11,US,GB,500
554,2010-08-11,NL,GB,-3000
558,2010-08-12,US,GB,0
559,2010-08-12,GB,US,0
560,2010-08-12,NL,GB,8500
561,2010-08-12,GB,NL,-8500
562,2010-08-12,NL,US,7625
563,2010-08-12,US,NL,-7625
569,2010-08-13,US,NL,-44000
568,2010-08-13,NL,US,44000
567,2010-08-13,GB,NL,-18000
565,2010-08-13,GB,US,-3500
564,2010-08-13,US,GB,3500
566,2010-08-13,NL,GB,18000
570,2010-08-16,US,GB,0
571,2010-08-16,GB,US,0
572,2010-08-16,NL,GB,0
573,2010-08-16,GB,NL,0
574,2010-08-16,NL,US,-141969
575,2010-08-16,US,NL,141969
581,2010-08-17,US,NL,1500
580,2010-08-17,NL,US,-1500
578,2010-08-17,NL,GB,4250
577,2010-08-17,GB,US,-1000
579,2010-08-17,GB,NL,-4250
576,2010-08-17,US,GB,1000
582,2010-08-18,US,GB,1500
583,2010-08-18,GB,US,-1500
584,2010-08-18,NL,GB,-56750
585,2010-08-18,GB,NL,56750
586,2010-08-18,NL,US,63
587,2010-08-18,US,NL,-63
593,2010-08-19,US,NL,-1000
591,2010-08-19,GB,NL,-17000
592,2010-08-19,NL,US,1000
589,2010-08-19,GB,US,-2000
588,2010-08-19,US,GB,2000
590,2010-08-19,NL,GB,17000
594,2010-08-20,US,GB,9500
595,2010-08-20,GB,US,-9500
596,2010-08-20,NL,GB,0
597,2010-08-20,GB,NL,0
598,2010-08-20,NL,US,375
599,2010-08-20,US,NL,-375
605,2010-08-23,US,NL,-9500
604,2010-08-23,NL,US,9500
601,2010-08-23,GB,US,-625
602,2010-08-23,NL,GB,125
603,2010-08-23,GB,NL,-125
600,2010-08-23,US,GB,625
607,2010-08-24,GB,US,60250
608,2010-08-24,NL,GB,2000
609,2010-08-24,GB,NL,-2000
610,2010-08-24,NL,US,-4000
611,2010-08-24,US,NL,4000
606,2010-08-24,US,GB,-60250
613,2010-08-25,GB,US,-375
614,2010-08-25,NL,GB,22000
615,2010-08-25,GB,NL,-22000
616,2010-08-25,NL,US,-7000
617,2010-08-25,US,NL,7000
612,2010-08-25,US,GB,375
622,2010-08-26,NL,US,8500
623,2010-08-26,US,NL,-8500
620,2010-08-26,NL,GB,-291393
619,2010-08-26,GB,US,-6500
618,2010-08-26,US,GB,6500
621,2010-08-26,GB,NL,291393
624,2010-08-27,US,GB,0
625,2010-08-27,GB,US,0
626,2010-08-27,NL,GB,12500
627,2010-08-27,GB,NL,-12500
628,2010-08-27,NL,US,18500
629,2010-08-27,US,NL,-18500
635,2010-08-31,US,NL,107500
634,2010-08-31,NL,US,-107500
630,2010-08-31,US,GB,0
632,2010-08-31,NL,GB,1000
631,2010-08-31,GB,US,0
633,2010-08-31,GB,NL,-1000
640,2010-09-01,NL,US,15500
639,2010-09-01,GB,NL,-18000
641,2010-09-01,US,NL,-15500
637,2010-09-01,GB,US,0
636,2010-09-01,US,GB,0
638,2010-09-01,NL,GB,18000
642,2010-09-02,US,GB,1500
643,2010-09-02,GB,US,-1500
644,2010-09-02,NL,GB,2250
645,2010-09-02,GB,NL,-2250
646,2010-09-02,NL,US,-7000
647,2010-09-02,US,NL,7000
653,2010-09-03,US,NL,-9000
652,2010-09-03,NL,US,9000
650,2010-09-03,NL,GB,-89000
649,2010-09-03,GB,US,0
648,2010-09-03,US,GB,0
651,2010-09-03,GB,NL,89000
654,2010-09-07,US,GB,250
655,2010-09-07,GB,US,-250
656,2010-09-07,NL,GB,14500
657,2010-09-07,GB,NL,-14500
658,2010-09-07,NL,US,7000
659,2010-09-07,US,NL,-7000
660,2010-09-08,US,GB,-6000
661,2010-09-08,GB,US,6000
662,2010-09-08,NL,GB,4000
663,2010-09-08,GB,NL,-4000
664,2010-09-08,NL,US,20375
665,2010-09-08,US,NL,-20375
666,2010-09-09,US,GB,19000
667,2010-09-09,GB,US,-19000
668,2010-09-09,NL,GB,19000
669,2010-09-09,GB,NL,-19000
670,2010-09-09,NL,US,-5000
671,2010-09-09,US,NL,5000
677,2010-09-10,US,NL,250
675,2010-09-10,GB,NL,-20000
676,2010-09-10,NL,US,-250
673,2010-09-10,GB,US,-17000
674,2010-09-10,NL,GB,20000
672,2010-09-10,US,GB,17000
682,2010-09-13,NL,US,32
681,2010-09-13,GB,NL,-32
683,2010-09-13,US,NL,-32
679,2010-09-13,GB,US,-44000
678,2010-09-13,US,GB,44000
680,2010-09-13,NL,GB,32
684,2010-09-14,US,GB,321
685,2010-09-14,GB,US,-321
686,2010-09-14,NL,GB,14000
687,2010-09-14,GB,NL,-14000
688,2010-09-14,NL,US,-13500
689,2010-09-14,US,NL,13500
694,2010-09-15,NL,US,0
695,2010-09-15,US,NL,0
693,2010-09-15,GB,NL,8000
690,2010-09-15,US,GB,4000
691,2010-09-15,GB,US,-4000
692,2010-09-15,NL,GB,-8000
696,2010-09-16,US,GB,0
697,2010-09-16,GB,US,0
698,2010-09-16,NL,GB,15000
699,2010-09-16,GB,NL,-15000
700,2010-09-16,NL,US,0
701,2010-09-16,US,NL,0
706,2010-09-17,NL,US,-77375
705,2010-09-17,GB,NL,-13750
707,2010-09-17,US,NL,77375
703,2010-09-17,GB,US,-3000
702,2010-09-17,US,GB,3000
704,2010-09-17,NL,GB,13750
712,2010-09-20,NL,US,-2500
711,2010-09-20,GB,NL,-20260
713,2010-09-20,US,NL,2500
709,2010-09-20,GB,US,0
708,2010-09-20,US,GB,0
710,2010-09-20,NL,GB,20260
714,2010-09-21,US,GB,1000
715,2010-09-21,GB,US,-1000
716,2010-09-21,NL,GB,9000
717,2010-09-21,GB,NL,-9000
718,2010-09-21,NL,US,5000
719,2010-09-21,US,NL,-5000
725,2010-09-22,US,NL,-7875
723,2010-09-22,GB,NL,-14500
724,2010-09-22,NL,US,7875
721,2010-09-22,GB,US,-15000
722,2010-09-22,NL,GB,14500
720,2010-09-22,US,GB,15000
726,2010-09-23,US,GB,58375
727,2010-09-23,GB,US,-58375
728,2010-09-23,NL,GB,3500
729,2010-09-23,GB,NL,-3500
730,2010-09-23,NL,US,-2000
731,2010-09-23,US,NL,2000
736,2010-09-24,NL,US,7000
735,2010-09-24,GB,NL,-13000
737,2010-09-24,US,NL,-7000
733,2010-09-24,GB,US,-18000
732,2010-09-24,US,GB,18000
734,2010-09-24,NL,GB,13000
742,2010-09-27,NL,US,0
741,2010-09-27,GB,NL,1000
743,2010-09-27,US,NL,0
739,2010-09-27,GB,US,17000
738,2010-09-27,US,GB,-17000
740,2010-09-27,NL,GB,-1000
744,2010-09-28,US,GB,0
745,2010-09-28,GB,US,0
746,2010-09-28,NL,GB,2000
747,2010-09-28,GB,NL,-2000
748,2010-09-28,NL,US,-7000
749,2010-09-28,US,NL,7000
754,2010-09-29,NL,US,-2000
753,2010-09-29,GB,NL,-9000
755,2010-09-29,US,NL,2000
751,2010-09-29,GB,US,-14000
752,2010-09-29,NL,GB,9000
750,2010-09-29,US,GB,14000
756,2010-09-30,US,GB,2000
757,2010-09-30,GB,US,-2000
758,2010-09-30,NL,GB,11000
759,2010-09-30,GB,NL,-11000
760,2010-09-30,NL,US,-4437
761,2010-09-30,US,NL,4437
762,2010-10-01,US,GB,0
763,2010-10-01,GB,US,0
764,2010-10-01,NL,GB,12000
765,2010-10-01,GB,NL,-12000
766,2010-10-01,NL,US,-10000
767,2010-10-01,US,NL,10000
773,2010-10-04,US,NL,0
771,2010-10-04,GB,NL,-12000
772,2010-10-04,NL,US,0
770,2010-10-04,NL,GB,12000
768,2010-10-04,US,GB,17000
769,2010-10-04,GB,US,-17000
774,2010-10-05,US,GB,7000
775,2010-10-05,GB,US,-7000
776,2010-10-05,NL,GB,20750
777,2010-10-05,GB,NL,-20750
778,2010-10-05,NL,US,21975
779,2010-10-05,US,NL,-21975
785,2010-10-06,US,NL,17000
784,2010-10-06,NL,US,-17000
783,2010-10-06,GB,NL,-4500
780,2010-10-06,US,GB,0
781,2010-10-06,GB,US,0
782,2010-10-06,NL,GB,4500
790,2010-10-07,NL,US,2500
791,2010-10-07,US,NL,-2500
789,2010-10-07,GB,NL,-26453
786,2010-10-07,US,GB,1000
787,2010-10-07,GB,US,-1000
788,2010-10-07,NL,GB,26453
792,2010-10-08,US,GB,125
